,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),Latitude,Longitude,deg,min
821,263.0,-10,-62,0.8,Tue Sep 28 2021 12:59:15 UTC,LTE BAND 4,0.0,44.84355,-93.28589,93.0,0.2858883
822,263.0,-6,-61,0.7,Tue Sep 28 2021 13:00:16 UTC,LTE BAND 4,0.0,44.843548,-93.28589,93.0,0.2858883
823,264.0,-6,-62,0.7,Tue Sep 28 2021 13:01:15 UTC,LTE BAND 4,0.0,44.843548,-93.28589,93.0,0.2858883
824,265.0,-7,-62,0.7,Tue Sep 28 2021 13:02:16 UTC,LTE BAND 4,0.0,44.843548,-93.28588,93.0,0.28588167
825,266.0,-6,-62,0.7,Tue Sep 28 2021 13:03:16 UTC,LTE BAND 4,0.0,44.843548,-93.28588,93.0,0.28588167
826,266.0,-9,-62,0.7,Tue Sep 28 2021 13:04:16 UTC,LTE BAND 4,0.0,44.843548,-93.28587,93.0,0.28587332
827,266.0,-6,-62,0.7,Tue Sep 28 2021 13:05:16 UTC,LTE BAND 4,0.0,44.84355,-93.28587,93.0,0.28587332
828,266.0,-7,-62,0.7,Tue Sep 28 2021 13:06:15 UTC,LTE BAND 4,0.0,44.84355,-93.28587,93.0,0.28587332
829,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
830,267.0,-6,-61,0.8,Tue Sep 28 2021 13:07:17 UTC,LTE BAND 4,0.0,44.84355,-93.28587,93.0,0.28587332
831,267.0,-7,-62,0.7,Tue Sep 28 2021 13:08:16 UTC,LTE BAND 4,0.0,44.84355,-93.28588,93.0,0.28588167
832,267.0,-7,-61,0.7,Tue Sep 28 2021 13:09:17 UTC,LTE BAND 4,0.0,44.843555,-93.28588,93.0,0.28588167
833,267.0,-8,-63,0.7,Tue Sep 28 2021 13:10:17 UTC,LTE BAND 4,0.0,44.843555,-93.28587,93.0,0.28587332
834,267.0,-6,-62,0.7,Tue Sep 28 2021 13:11:17 UTC,LTE BAND 4,0.0,44.843555,-93.28588,93.0,0.28588167
835,268.0,-6,-61,0.7,Tue Sep 28 2021 13:12:17 UTC,LTE BAND 4,0.0,44.843555,-93.28588,93.0,0.28588167
836,268.0,-10,-62,0.7,Tue Sep 28 2021 13:13:16 UTC,LTE BAND 4,0.0,44.843555,-93.28588,93.0,0.28588167
837,269.0,-7,-62,0.7,Tue Sep 28 2021 13:14:16 UTC,LTE BAND 4,0.0,44.843555,-93.28587,93.0,0.28587332
838,269.0,-7,-62,0.7,Tue Sep 28 2021 13:15:17 UTC,LTE BAND 4,0.0,44.843555,-93.28587,93.0,0.28587332
839,269.0,-6,-62,0.8,Tue Sep 28 2021 13:16:17 UTC,LTE BAND 4,0.0,44.843555,-93.285866,93.0,0.28586498
840,270.0,-7,-62,0.8,Tue Sep 28 2021 13:17:17 UTC,LTE BAND 4,0.0,44.843555,-93.28586,93.0,0.28585833
841,270.0,-7,-62,0.8,Tue Sep 28 2021 13:18:17 UTC,LTE BAND 4,0.0,44.84355,-93.28586,93.0,0.28585833
842,270.0,-8,-62,0.8,Tue Sep 28 2021 13:19:17 UTC,LTE BAND 4,0.0,44.84355,-93.28586,93.0,0.28585833
843,271.0,-8,-62,0.8,Tue Sep 28 2021 13:20:16 UTC,LTE BAND 4,0.0,44.84355,-93.28585,93.0,0.28585
844,271.0,-9,-62,0.8,Tue Sep 28 2021 13:21:17 UTC,LTE BAND 4,0.0,44.843548,-93.28584,93.0,0.28584334
845,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
846,272.0,-6,-62,0.8,Tue Sep 28 2021 13:22:17 UTC,LTE BAND 4,0.0,44.843548,-93.285835,93.0,0.285835
847,272.0,-9,-62,0.8,Tue Sep 28 2021 13:23:17 UTC,LTE BAND 4,0.0,44.843548,-93.285835,93.0,0.285835
848,272.0,-7,-62,0.8,Tue Sep 28 2021 13:24:17 UTC,LTE BAND 4,0.0,44.843544,-93.28583,93.0,0.28582832
849,273.0,-9,-62,0.9,Tue Sep 28 2021 13:25:17 UTC,LTE BAND 4,0.0,44.843544,-93.28583,93.0,0.28582832
850,273.0,-6,-62,0.8,Tue Sep 28 2021 13:26:16 UTC,LTE BAND 4,0.0,44.843544,-93.28583,93.0,0.28582832
851,273.0,-6,-62,0.9,Tue Sep 28 2021 13:27:16 UTC,LTE BAND 4,0.0,44.843544,-93.28582,93.0,0.28582
852,274.0,-6,-62,0.8,Tue Sep 28 2021 13:28:16 UTC,LTE BAND 4,0.0,44.843544,-93.28582,93.0,0.28582
853,274.0,-7,-61,0.8,Tue Sep 28 2021 13:29:17 UTC,LTE BAND 4,0.0,44.84354,-93.28581,93.0,0.2858117
854,274.0,-9,-61,0.8,Tue Sep 28 2021 13:30:17 UTC,LTE BAND 4,0.0,44.84354,-93.28581,93.0,0.2858117
855,274.0,-9,-62,0.7,Tue Sep 28 2021 13:31:17 UTC,LTE BAND 4,0.0,44.84354,-93.28581,93.0,0.2858117
856,274.0,-9,-62,0.8,Tue Sep 28 2021 13:32:16 UTC,LTE BAND 4,0.0,44.84354,-93.28581,93.0,0.2858117
857,275.0,-7,-62,0.8,Tue Sep 28 2021 13:33:16 UTC,LTE BAND 4,0.0,44.84354,-93.285805,93.0,0.28580502
858,276.0,-9,-62,0.7,Tue Sep 28 2021 13:34:16 UTC,LTE BAND 4,0.0,44.843536,-93.2858,93.0,0.28579667
859,277.0,-9,-62,0.8,Tue Sep 28 2021 13:35:17 UTC,LTE BAND 4,0.0,44.843533,-93.28578,93.0,0.28578168
860,278.0,-8,-62,0.8,Tue Sep 28 2021 13:36:17 UTC,LTE BAND 4,0.0,44.843533,-93.285774,93.0,0.285775
861,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
862,279.0,-7,-61,0.8,Tue Sep 28 2021 13:37:16 UTC,LTE BAND 4,0.0,44.843533,-93.285774,93.0,0.285775
863,280.0,-7,-62,0.8,Tue Sep 28 2021 13:38:16 UTC,LTE BAND 4,0.0,44.843533,-93.28576,93.0,0.28575835
864,281.0,-9,-62,0.8,Tue Sep 28 2021 13:39:16 UTC,LTE BAND 4,0.0,44.84353,-93.28575,93.0,0.28575167
865,282.0,-9,-62,0.8,Tue Sep 28 2021 13:40:17 UTC,LTE BAND 4,0.0,44.84353,-93.28574,93.0,0.28574333
866,283.0,-6,-62,0.7,Tue Sep 28 2021 13:41:17 UTC,LTE BAND 4,0.0,44.843525,-93.285736,93.0,0.28573665
867,283.0,-6,-62,0.7,Tue Sep 28 2021 13:42:17 UTC,LTE BAND 4,0.0,44.843525,-93.28573,93.0,0.28572834
868,284.0,-7,-62,0.7,Tue Sep 28 2021 13:43:17 UTC,LTE BAND 4,0.0,44.843525,-93.28573,93.0,0.28572834
869,285.0,-6,-62,0.8,Tue Sep 28 2021 13:44:16 UTC,LTE BAND 4,0.0,44.843525,-93.28572,93.0,0.28572
870,285.0,-10,-62,0.7,Tue Sep 28 2021 13:45:16 UTC,LTE BAND 4,0.0,44.843525,-93.28572,93.0,0.28572
871,286.0,-9,-62,0.7,Tue Sep 28 2021 13:46:17 UTC,LTE BAND 4,0.0,44.843525,-93.28571,93.0,0.28571332
872,286.0,-6,-62,0.7,Tue Sep 28 2021 13:47:17 UTC,LTE BAND 4,0.0,44.843525,-93.28571,93.0,0.28571332
873,287.0,-9,-62,0.7,Tue Sep 28 2021 13:48:17 UTC,LTE BAND 4,0.0,44.84352,-93.285706,93.0,0.285705
874,287.0,-6,-62,0.7,Tue Sep 28 2021 13:49:17 UTC,LTE BAND 4,0.0,44.84352,-93.285706,93.0,0.285705
875,288.0,-6,-61,0.7,Tue Sep 28 2021 13:50:16 UTC,LTE BAND 4,0.0,44.84352,-93.2857,93.0,0.28569832
876,289.0,-6,-62,0.7,Tue Sep 28 2021 13:51:16 UTC,LTE BAND 4,0.0,44.84352,-93.2857,93.0,0.28569832
877,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
878,290.0,-6,-61,0.7,Tue Sep 28 2021 13:53:13 UTC,LTE BAND 4,0.0,44.84352,-93.28569,93.0,0.28568998
879,290.0,-7,-62,0.7,Tue Sep 28 2021 13:54:12 UTC,LTE BAND 4,0.0,44.84352,-93.28569,93.0,0.28568998
880,290.0,-7,-62,0.7,Tue Sep 28 2021 13:55:13 UTC,LTE BAND 4,0.0,44.84352,-93.28569,93.0,0.28568998
881,291.0,-7,-62,0.7,Tue Sep 28 2021 13:56:13 UTC,LTE BAND 4,0.0,44.84352,-93.28568,93.0,0.28568333
882,291.0,-6,-62,0.7,Tue Sep 28 2021 13:57:13 UTC,LTE BAND 4,0.0,44.843517,-93.28568,93.0,0.28568333
883,292.0,-7,-62,0.8,Tue Sep 28 2021 13:58:13 UTC,LTE BAND 4,0.0,44.843517,-93.28568,93.0,0.28568333
884,292.0,-7,-62,0.6,Tue Sep 28 2021 13:59:12 UTC,LTE BAND 4,0.0,44.843517,-93.28568,93.0,0.28568333
885,292.0,-7,-62,0.6,Tue Sep 28 2021 14:00:12 UTC,LTE BAND 4,0.0,44.843517,-93.285675,93.0,0.285675
886,293.0,-9,-62,0.6,Tue Sep 28 2021 14:01:12 UTC,LTE BAND 4,0.0,44.843517,-93.285675,93.0,0.285675
887,293.0,-9,-62,0.6,Tue Sep 28 2021 14:02:13 UTC,LTE BAND 4,0.0,44.843513,-93.285675,93.0,0.285675
888,293.0,-7,-62,0.6,Tue Sep 28 2021 14:03:13 UTC,LTE BAND 4,0.0,44.843513,-93.285675,93.0,0.285675
889,293.0,-7,-62,0.6,Tue Sep 28 2021 14:04:13 UTC,LTE BAND 4,0.0,44.843513,-93.285675,93.0,0.285675
890,294.0,-6,-62,0.6,Tue Sep 28 2021 14:05:12 UTC,LTE BAND 4,0.0,44.84351,-93.285675,93.0,0.285675
891,294.0,-9,-63,0.6,Tue Sep 28 2021 14:06:12 UTC,LTE BAND 4,0.0,44.84351,-93.28567,93.0,0.28566664
892,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
893,294.0,-6,-62,0.6,Tue Sep 28 2021 14:07:17 UTC,LTE BAND 4,0.0,44.843506,-93.28567,93.0,0.28566664
894,294.0,-6,-62,0.5,Tue Sep 28 2021 14:08:16 UTC,LTE BAND 4,0.0,44.843506,-93.28567,93.0,0.28566664
895,295.0,-8,-63,0.5,Tue Sep 28 2021 14:09:17 UTC,LTE BAND 4,0.0,44.843502,-93.28566,93.0,0.28566
896,295.0,-9,-61,0.6,Tue Sep 28 2021 14:10:17 UTC,LTE BAND 4,0.0,44.843502,-93.28566,93.0,0.28566
897,296.0,-9,-61,0.6,Tue Sep 28 2021 14:11:17 UTC,LTE BAND 4,0.0,44.843502,-93.28566,93.0,0.28566
898,296.0,-10,-62,0.6,Tue Sep 28 2021 14:12:17 UTC,LTE BAND 4,0.0,44.8435,-93.28566,93.0,0.28566
899,296.0,-7,-62,0.6,Tue Sep 28 2021 14:13:16 UTC,LTE BAND 4,0.0,44.8435,-93.28566,93.0,0.28566
900,295.0,-7,-62,0.6,Tue Sep 28 2021 14:14:16 UTC,LTE BAND 4,0.0,44.843494,-93.28566,93.0,0.28566
901,295.0,-9,-62,0.6,Tue Sep 28 2021 14:15:17 UTC,LTE BAND 4,0.0,44.843494,-93.28566,93.0,0.28566
902,295.0,-6,-62,0.6,Tue Sep 28 2021 14:16:17 UTC,LTE BAND 4,0.0,44.843494,-93.28566,93.0,0.28566
903,295.0,-6,-62,0.6,Tue Sep 28 2021 14:17:16 UTC,LTE BAND 4,0.0,44.843494,-93.28566,93.0,0.28566
904,296.0,-9,-61,0.7,Tue Sep 28 2021 14:18:17 UTC,LTE BAND 4,0.0,44.84349,-93.28566,93.0,0.28566
905,296.0,-10,-62,0.6,Tue Sep 28 2021 14:19:17 UTC,LTE BAND 4,0.0,44.84349,-93.28566,93.0,0.28566
906,296.0,-9,-62,0.6,Tue Sep 28 2021 14:20:16 UTC,LTE BAND 4,0.0,44.843487,-93.28566,93.0,0.28566
907,296.0,-8,-61,0.7,Tue Sep 28 2021 14:21:17 UTC,LTE BAND 4,0.0,44.843487,-93.28566,93.0,0.28566
908,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
909,296.0,-7,-62,0.7,Tue Sep 28 2021 14:22:17 UTC,LTE BAND 4,0.0,44.843487,-93.28566,93.0,0.28566
910,296.0,-6,-61,0.7,Tue Sep 28 2021 14:23:16 UTC,LTE BAND 4,0.0,44.843487,-93.28567,93.0,0.28566664
911,295.0,-7,-61,0.7,Tue Sep 28 2021 14:24:16 UTC,LTE BAND 4,0.0,44.843487,-93.28567,93.0,0.28566664
912,296.0,-6,-61,0.7,Tue Sep 28 2021 14:25:17 UTC,LTE BAND 4,0.0,44.843487,-93.28567,93.0,0.28566664
913,296.0,-8,-62,0.8,Tue Sep 28 2021 14:26:17 UTC,LTE BAND 4,0.0,44.843487,-93.28567,93.0,0.28566664
914,296.0,-7,-61,0.7,Tue Sep 28 2021 14:27:17 UTC,LTE BAND 4,0.0,44.843487,-93.28567,93.0,0.28566664
915,295.0,-6,-61,0.7,Tue Sep 28 2021 14:28:17 UTC,LTE BAND 4,0.0,44.843487,-93.28567,93.0,0.28566664
916,295.0,-7,-62,0.7,Tue Sep 28 2021 14:29:16 UTC,LTE BAND 4,0.0,44.843487,-93.28567,93.0,0.28566664
917,295.0,-6,-61,0.7,Tue Sep 28 2021 14:30:16 UTC,LTE BAND 4,0.0,44.843487,-93.285675,93.0,0.285675
918,295.0,-10,-62,0.7,Tue Sep 28 2021 14:31:17 UTC,LTE BAND 4,0.0,44.843487,-93.285675,93.0,0.285675
919,296.0,-7,-61,0.8,Tue Sep 28 2021 14:32:17 UTC,LTE BAND 4,0.0,44.843487,-93.285675,93.0,0.285675
920,296.0,-6,-62,0.7,Tue Sep 28 2021 14:33:17 UTC,LTE BAND 4,0.0,44.843487,-93.285675,93.0,0.285675
921,296.0,-10,-62,0.7,Tue Sep 28 2021 14:34:17 UTC,LTE BAND 4,0.0,44.843487,-93.285675,93.0,0.285675
922,296.0,-6,-62,0.6,Tue Sep 28 2021 14:35:16 UTC,LTE BAND 4,0.0,44.843487,-93.285675,93.0,0.285675
923,296.0,-6,-62,0.7,Tue Sep 28 2021 14:36:16 UTC,LTE BAND 4,0.0,44.843483,-93.285675,93.0,0.285675
924,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
925,296.0,-7,-62,0.7,Tue Sep 28 2021 14:37:19 UTC,LTE BAND 4,0.0,44.843483,-93.285675,93.0,0.285675
926,296.0,-8,-61,0.7,Tue Sep 28 2021 14:38:19 UTC,LTE BAND 4,0.0,44.843483,-93.285675,93.0,0.285675
927,296.0,-6,-62,0.7,Tue Sep 28 2021 14:39:19 UTC,LTE BAND 4,0.0,44.843483,-93.285675,93.0,0.285675
928,296.0,-7,-62,0.7,Tue Sep 28 2021 14:40:19 UTC,LTE BAND 4,0.0,44.843483,-93.285675,93.0,0.285675
929,297.0,-7,-62,0.7,Tue Sep 28 2021 14:41:19 UTC,LTE BAND 4,0.0,44.843483,-93.285675,93.0,0.285675
930,297.0,-7,-62,0.7,Tue Sep 28 2021 14:42:19 UTC,LTE BAND 4,0.0,44.843483,-93.285675,93.0,0.285675
931,297.0,-7,-62,0.7,Tue Sep 28 2021 14:43:18 UTC,LTE BAND 4,0.0,44.843483,-93.285675,93.0,0.285675
932,297.0,-6,-62,0.6,Tue Sep 28 2021 14:44:19 UTC,LTE BAND 4,0.0,44.843483,-93.285675,93.0,0.285675
933,297.0,-8,-62,0.7,Tue Sep 28 2021 14:45:18 UTC,LTE BAND 4,0.0,44.84348,-93.285675,93.0,0.285675
934,297.0,-6,-61,0.7,Tue Sep 28 2021 14:46:19 UTC,LTE BAND 4,0.0,44.84348,-93.285675,93.0,0.285675
935,297.0,-10,-62,0.7,Tue Sep 28 2021 14:47:19 UTC,LTE BAND 4,0.0,44.84348,-93.285675,93.0,0.285675
936,298.0,-7,-61,0.7,Tue Sep 28 2021 14:48:19 UTC,LTE BAND 4,0.0,44.84348,-93.285675,93.0,0.285675
937,298.0,-7,-61,0.7,Tue Sep 28 2021 14:49:19 UTC,LTE BAND 4,0.0,44.84348,-93.285675,93.0,0.285675
938,298.0,-10,-62,0.7,Tue Sep 28 2021 14:50:19 UTC,LTE BAND 4,0.0,44.84348,-93.285675,93.0,0.285675
939,298.0,-10,-61,0.7,Tue Sep 28 2021 14:51:18 UTC,LTE BAND 4,0.0,44.84348,-93.285675,93.0,0.285675
940,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
941,298.0,-9,-61,0.7,Tue Sep 28 2021 14:52:18 UTC,LTE BAND 4,0.0,44.84348,-93.285675,93.0,0.285675
942,298.0,-7,-61,0.7,Tue Sep 28 2021 14:53:19 UTC,LTE BAND 4,0.0,44.84348,-93.28568,93.0,0.28568333
943,298.0,-9,-62,0.7,Tue Sep 28 2021 14:54:19 UTC,LTE BAND 4,0.0,44.84348,-93.28568,93.0,0.28568333
944,299.0,-9,-62,0.8,Tue Sep 28 2021 14:55:19 UTC,LTE BAND 4,0.0,44.843494,-93.28578,93.0,0.28578168
945,300.0,-7,-61,0.7,Tue Sep 28 2021 14:56:18 UTC,LTE BAND 4,0.0,44.84349,-93.28578,93.0,0.28578168
946,300.0,-10,-61,0.7,Tue Sep 28 2021 14:57:19 UTC,LTE BAND 4,0.0,44.843487,-93.28578,93.0,0.28578168
947,301.0,-6,-61,0.9,Tue Sep 28 2021 14:58:19 UTC,LTE BAND 4,0.0,44.84349,-93.285774,93.0,0.285775
948,302.0,-6,-61,0.7,Tue Sep 28 2021 14:59:19 UTC,LTE BAND 4,0.0,44.84349,-93.28577,93.0,0.28576666
949,304.0,-6,-61,0.7,Tue Sep 28 2021 15:00:19 UTC,LTE BAND 4,0.0,44.8435,-93.28575,93.0,0.28575167
950,306.0,-6,-62,0.7,Tue Sep 28 2021 15:01:18 UTC,LTE BAND 4,0.0,44.8435,-93.28574,93.0,0.28574333
951,307.0,-6,-61,0.7,Tue Sep 28 2021 15:02:18 UTC,LTE BAND 4,0.0,44.843502,-93.28574,93.0,0.28574333
952,308.0,-6,-62,0.7,Tue Sep 28 2021 15:03:18 UTC,LTE BAND 4,0.0,44.843502,-93.285736,93.0,0.28573665
953,309.0,-6,-61,0.8,Tue Sep 28 2021 15:04:19 UTC,LTE BAND 4,0.0,44.843502,-93.28573,93.0,0.28572834
954,310.0,-9,-62,0.6,Tue Sep 28 2021 15:05:19 UTC,LTE BAND 4,0.0,44.843502,-93.28572,93.0,0.28572
955,312.0,-6,-62,0.6,Tue Sep 28 2021 15:06:19 UTC,LTE BAND 4,0.0,44.843502,-93.28571,93.0,0.28571332
956,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
957,314.0,-6,-62,0.7,Tue Sep 28 2021 15:08:14 UTC,LTE BAND 4,0.0,44.8435,-93.2857,93.0,0.28569832
958,314.0,-6,-61,0.7,Tue Sep 28 2021 15:09:13 UTC,LTE BAND 4,0.0,44.843502,-93.28569,93.0,0.28568998
959,315.0,-8,-61,0.6,Tue Sep 28 2021 15:10:14 UTC,LTE BAND 4,0.0,44.843506,-93.28568,93.0,0.28568333
960,315.0,-9,-62,0.7,Tue Sep 28 2021 15:11:14 UTC,LTE BAND 4,0.0,44.843506,-93.285675,93.0,0.285675
961,316.0,-6,-62,0.7,Tue Sep 28 2021 15:12:14 UTC,LTE BAND 4,0.0,44.843506,-93.285675,93.0,0.285675
962,315.0,-9,-62,0.7,Tue Sep 28 2021 15:13:14 UTC,LTE BAND 4,0.0,44.843506,-93.28567,93.0,0.28566664
963,316.0,-6,-61,0.7,Tue Sep 28 2021 15:14:13 UTC,LTE BAND 4,0.0,44.843506,-93.28567,93.0,0.28566664
964,316.0,-6,-62,0.8,Tue Sep 28 2021 15:15:13 UTC,LTE BAND 4,0.0,44.843506,-93.28566,93.0,0.28566
965,316.0,-7,-62,0.7,Tue Sep 28 2021 15:16:14 UTC,LTE BAND 4,0.0,44.843506,-93.28566,93.0,0.28566
966,317.0,-6,-62,0.7,Tue Sep 28 2021 15:17:14 UTC,LTE BAND 4,0.0,44.843502,-93.28565,93.0,0.28565165
967,317.0,-9,-62,0.6,Tue Sep 28 2021 15:18:14 UTC,LTE BAND 4,0.0,44.843502,-93.285645,93.0,0.285645
968,317.0,-6,-62,0.6,Tue Sep 28 2021 15:19:14 UTC,LTE BAND 4,0.0,44.843506,-93.28564,93.0,0.2856367
969,317.0,-7,-62,0.6,Tue Sep 28 2021 15:20:13 UTC,LTE BAND 4,0.0,44.843506,-93.28563,93.0,0.28563002
970,317.0,-7,-61,0.7,Tue Sep 28 2021 15:21:13 UTC,LTE BAND 4,0.0,44.843502,-93.28563,93.0,0.28563002
971,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
972,317.0,-6,-62,0.6,Tue Sep 28 2021 15:22:17 UTC,LTE BAND 4,0.0,44.843502,-93.28563,93.0,0.28563002
973,318.0,-6,-62,0.6,Tue Sep 28 2021 15:23:17 UTC,LTE BAND 4,0.0,44.843502,-93.28562,93.0,0.28562167
974,319.0,-7,-63,0.6,Tue Sep 28 2021 15:24:17 UTC,LTE BAND 4,0.0,44.843502,-93.28562,93.0,0.28562167
975,319.0,-7,-61,0.7,Tue Sep 28 2021 15:25:17 UTC,LTE BAND 4,0.0,44.843502,-93.28562,93.0,0.28562167
976,319.0,-9,-63,0.8,Tue Sep 28 2021 15:26:17 UTC,LTE BAND 4,0.0,44.843502,-93.28562,93.0,0.28562167
977,320.0,-6,-62,0.7,Tue Sep 28 2021 15:27:16 UTC,LTE BAND 4,0.0,44.843502,-93.28562,93.0,0.28562167
978,320.0,-7,-62,0.7,Tue Sep 28 2021 15:28:16 UTC,LTE BAND 4,0.0,44.843502,-93.28562,93.0,0.28562167
979,320.0,-8,-63,0.7,Tue Sep 28 2021 15:29:17 UTC,LTE BAND 4,0.0,44.8435,-93.28562,93.0,0.28562167
980,320.0,-7,-62,0.6,Tue Sep 28 2021 15:30:17 UTC,LTE BAND 4,0.0,44.843494,-93.28562,93.0,0.28562167
981,320.0,-7,-63,0.6,Tue Sep 28 2021 15:31:17 UTC,LTE BAND 4,0.0,44.843494,-93.28562,93.0,0.28562167
982,320.0,-7,-62,0.6,Tue Sep 28 2021 15:32:17 UTC,LTE BAND 4,0.0,44.84349,-93.28562,93.0,0.28562167
983,320.0,-6,-62,0.7,Tue Sep 28 2021 15:33:16 UTC,LTE BAND 4,0.0,44.84349,-93.28562,93.0,0.28562167
984,320.0,-9,-62,0.7,Tue Sep 28 2021 15:34:16 UTC,LTE BAND 4,0.0,44.84349,-93.28563,93.0,0.28563002
985,320.0,-7,-62,0.7,Tue Sep 28 2021 15:35:17 UTC,LTE BAND 4,0.0,44.843483,-93.28564,93.0,0.2856367
986,320.0,-6,-62,0.8,Tue Sep 28 2021 15:36:17 UTC,LTE BAND 4,0.0,44.84348,-93.28564,93.0,0.2856367
987,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
988,320.0,-8,-62,0.7,Tue Sep 28 2021 15:37:17 UTC,LTE BAND 4,0.0,44.84348,-93.285645,93.0,0.285645
989,320.0,-6,-62,0.7,Tue Sep 28 2021 15:38:16 UTC,LTE BAND 4,0.0,44.84348,-93.285645,93.0,0.285645
990,319.0,-7,-63,0.7,Tue Sep 28 2021 15:39:17 UTC,LTE BAND 4,0.0,44.84348,-93.285645,93.0,0.285645
991,319.0,-6,-62,0.7,Tue Sep 28 2021 15:40:17 UTC,LTE BAND 4,0.0,44.84348,-93.285645,93.0,0.285645
992,319.0,-9,-63,0.7,Tue Sep 28 2021 15:41:17 UTC,LTE BAND 4,0.0,44.84348,-93.285645,93.0,0.285645
993,319.0,-9,-62,0.7,Tue Sep 28 2021 15:42:17 UTC,LTE BAND 4,0.0,44.843475,-93.28565,93.0,0.28565165
994,319.0,-7,-62,0.7,Tue Sep 28 2021 15:43:17 UTC,LTE BAND 4,0.0,44.84347,-93.28565,93.0,0.28565165
995,319.0,-10,-62,0.7,Tue Sep 28 2021 15:44:16 UTC,LTE BAND 4,0.0,44.84347,-93.28565,93.0,0.28565165
996,319.0,-6,-62,0.7,Tue Sep 28 2021 15:45:17 UTC,LTE BAND 4,0.0,44.84347,-93.28565,93.0,0.28565165
997,319.0,-10,-62,0.8,Tue Sep 28 2021 15:46:17 UTC,LTE BAND 4,0.0,44.84347,-93.28565,93.0,0.28565165
998,319.0,-9,-62,0.8,Tue Sep 28 2021 15:47:17 UTC,LTE BAND 4,0.0,44.84347,-93.28565,93.0,0.28565165
999,319.0,-6,-62,0.8,Tue Sep 28 2021 15:48:17 UTC,LTE BAND 4,0.0,44.84347,-93.28565,93.0,0.28565165
1000,319.0,-9,-62,0.8,Tue Sep 28 2021 15:49:16 UTC,LTE BAND 4,0.0,44.843475,-93.28565,93.0,0.28565165
1001,319.0,-9,-61,0.7,Tue Sep 28 2021 15:50:16 UTC,LTE BAND 4,0.0,44.843475,-93.28565,93.0,0.28565165
1002,319.0,-6,-62,0.7,Tue Sep 28 2021 15:51:17 UTC,LTE BAND 4,0.0,44.843475,-93.28565,93.0,0.28565165
1003,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Log Time,Network Band,GPS Speed (km/h),,,,
1004,319.0,-6,-62,0.7,Tue Sep 28 2021 15:52:18 UTC,LTE BAND 4,0.0,44.843475,-93.28565,93.0,0.28565165
1005,319.0,-9,-62,0.8,Tue Sep 28 2021 15:53:18 UTC,LTE BAND 4,0.0,44.843475,-93.28565,93.0,0.28565165
1006,319.0,-6,-62,0.7,Tue Sep 28 2021 15:54:18 UTC,LTE BAND 4,0.0,44.84347,-93.28566,93.0,0.28566
1007,319.0,-6,-62,0.7,Tue Sep 28 2021 15:55:18 UTC,LTE BAND 4,0.0,44.84347,-93.28566,93.0,0.28566
1008,319.0,-6,-62,0.7,Tue Sep 28 2021 15:56:18 UTC,LTE BAND 4,0.0,44.84347,-93.28566,93.0,0.28566
1009,319.0,-8,-62,0.7,Tue Sep 28 2021 15:57:18 UTC,LTE BAND 4,0.0,44.84347,-93.28566,93.0,0.28566
1010,319.0,-7,-62,0.8,Tue Sep 28 2021 15:58:17 UTC,LTE BAND 4,0.0,44.84347,-93.28566,93.0,0.28566
1011,318.0,-6,-61,0.7,Tue Sep 28 2021 15:59:17 UTC,LTE BAND 4,0.0,44.843475,-93.28565,93.0,0.28565165
1012,319.0,-9,-62,0.8,Tue Sep 28 2021 16:00:18 UTC,LTE BAND 4,0.0,44.843475,-93.28565,93.0,0.28565165
1013,319.0,-7,-62,0.8,Tue Sep 28 2021 16:01:18 UTC,LTE BAND 4,0.0,44.843475,-93.28565,93.0,0.28565165
1014,319.0,-7,-62,0.7,Tue Sep 28 2021 16:02:18 UTC,LTE BAND 4,0.0,44.843475,-93.28565,93.0,0.28565165
1015,303.0,-9,-62,0.8,Tue Sep 28 2021 16:03:18 UTC,LTE BAND 4,0.0,44.84348,-93.28577,93.0,0.28576666
